	628	0.27154139554383194
	79132	0.2624865498004096
	1834	0.24303114229590914
	44665	0.24303114229590914
	4226	0.2414430937391574
	588	0.23663558591970102
	594	0.23663558591970102
	595	0.23663558591970102
	616	0.23663558591970102
	1022	0.23663558591970102
	1033	0.23663558591970102
	2080	0.23663558591970102
	2085	0.23663558591970102
	8961	0.22704225135538883
	1200	0.2217582722660415
	6373	0.21707238158772652
	2662	0.21105336041486847
	4446	0.21105336041486847
	924	0.2009145199937828
	2762	0.20054661144059405
	155288	0.1989830164554159
	4878	0.19766187688535627
	27706	0.19163204406919035
	364	0.18613156834074196
	750	0.18390854551182384
	8950	0.1769437264084251
	61323	0.17560701065418233
	288	0.17493532212919943
	58559	0.17268002215761966
	3266	0.16971337221489496
	1010	0.1673266274738725
	1028	0.1673266274738725
	153	0.1662844657814115
	2642	0.1662844657814115
	2723	0.1662844657814115
	3877	0.1662844657814115
	5349	0.1662844657814115
	541	0.16182990445392711
	293	0.15581562338832136
	48516	0.15554487492419428
	32	0.15509224212304729
	109487	0.15212630624454165
	57669	0.15149843298310076
	6377	0.151391524012269
	748	0.1470977966527871
	1253	0.1470977966527871
	2660	0.1470977966527871
	2827	0.1470977966527871
	4526	0.1470977966527871
	5502	0.1470977966527871
	7254	0.1470977966527871
	589	0.14697609170002315
	58301	0.14503758572005865
	71899	0.14190465507408673
	116897	0.14099264768622044
	778	0.140702240276579
	52604	0.1403140954260054
	94959	0.13430668390037084
	104875	0.13430668390037084
	3994	0.13348186534868078
	7361	0.1312518179048042
	6214	0.1311478972092514
	5603	0.12662555592617378
	522	0.12185171444889943
	6283	0.12185171444889943
	4725	0.12151557114795457
	27660	0.1201048480290026
	68358	0.11938371902255188
	112552	0.11938371902255188
	105504	0.11844736167138123
	103042	0.1175808733600185
	3114	0.11730224530641643
	970	0.11512001477174644
	1179	0.11512001477174644
	1304	0.11512001477174644
	5266	0.11512001477174644
	6281	0.11512001477174644
	35836	0.11512001477174644
	6016	0.11488289811469815
	33493	0.11305853207694087
	72998	0.11297710060795553
	112515	0.11192223658364236
	68157	0.11154701072684216
	7022	0.11123488779056732
	136864	0.11085631052094103
	410	0.10966094820039367
	1263	0.10872445839553829
	2943	0.10872445839553829
	3724	0.10872445839553829
	4920	0.10872445839553829
	7156	0.10872445839553829
	7934	0.10872445839553829
	8784	0.10872445839553829
	68791	0.10708180966721464
	71535	0.10704997324324143
	7024	0.10636089619470968
	74458	0.10636089619470968
	4874	0.1040138495107856
	158872	0.102966471440162
	6541	0.10182802332893698
	155288	0.35809491620933287
	628	0.2805841235077859
	167746	0.266013366326933
	4878	0.25141877132149126
	2959	0.2403871340656497
	122922	0.2315075141120437
	106766	0.22065559938804166
	126548	0.21997259138573305
	164179	0.2187540389225871
	105504	0.1968786350303284
	49530	0.1908895362033423
	1625	0.18378377268901308
	101142	0.17960686876426282
	134170	0.17960686876426282
	148626	0.17960686876426282
	183611	0.17960686876426282
	7361	0.17861192484442306
	139385	0.17845370879470038
	147	0.17724794049203346
	4725	0.17724794049203346
	50872	0.17721102537333844
	69122	0.17147704099622277
	296	0.16958127577000778
	1258	0.16880756237336522
	48394	0.1670761569900119
	56782	0.1662583539543331
	50	0.16539695701511586
	152077	0.16370053312426644
